model,variant,hemisphere,season,b
MIROC6,div1_QG_gt3,s,DJF,0.07744954064521008
MIROC6,div1_QG_gt3,s,JFM,0.09132021342370863
MIROC6,div1_QG_gt3,s,FMA,0.09476627166920365
MIROC6,div1_QG_gt3,s,MAM,0.06513168128837667
MIROC6,div1_QG_gt3,s,AMJ,0.020488436126352174
MIROC6,div1_QG_gt3,s,MJJ,0.04240492333547848
MIROC6,div1_QG_gt3,s,JJA,0.055972341999292005
MIROC6,div1_QG_gt3,s,JAS,0.05805708616381265
MIROC6,div1_QG_gt3,s,ASO,0.06953247093610639
MIROC6,div1_QG_gt3,s,SON,0.07059027195326682
MIROC6,div1_QG_gt3,s,OND,0.06575521431735058
MIROC6,div1_QG_gt3,s,NDJ,0.06922856104531368
MPI-ESM-1-2-HAM,div1_QG,n,DJF,0.12082074088407688
MPI-ESM-1-2-HAM,div1_QG,n,JFM,0.1468814268511688
MPI-ESM-1-2-HAM,div1_QG,n,FMA,0.13476410724506582
MPI-ESM-1-2-HAM,div1_QG,n,MAM,0.14609440368753748
MPI-ESM-1-2-HAM,div1_QG,n,AMJ,0.10466073249040717
MPI-ESM-1-2-HAM,div1_QG,n,MJJ,0.08707755954718116
MPI-ESM-1-2-HAM,div1_QG,n,JJA,-0.02156929468867864
MPI-ESM-1-2-HAM,div1_QG,n,JAS,0.1130603525500959
MPI-ESM-1-2-HAM,div1_QG,n,ASO,0.15539199847617463
MPI-ESM-1-2-HAM,div1_QG,n,SON,0.21650676756255105
MPI-ESM-1-2-HAM,div1_QG,n,OND,0.20884485489638638
MPI-ESM-1-2-HAM,div1_QG,n,NDJ,0.16528867562230104
MPI-ESM-1-2-HAM,div1_QG,s,DJF,0.08579929804605957
MPI-ESM-1-2-HAM,div1_QG,s,JFM,0.08331252799876454
MPI-ESM-1-2-HAM,div1_QG,s,FMA,0.07046642831550477
MPI-ESM-1-2-HAM,div1_QG,s,MAM,0.06559891953166606
MPI-ESM-1-2-HAM,div1_QG,s,AMJ,0.06470188180193306
MPI-ESM-1-2-HAM,div1_QG,s,MJJ,0.04548071786652351
MPI-ESM-1-2-HAM,div1_QG,s,JJA,0.06401950651960543
MPI-ESM-1-2-HAM,div1_QG,s,JAS,0.06843310101965641
MPI-ESM-1-2-HAM,div1_QG,s,ASO,0.08580531217898803
MPI-ESM-1-2-HAM,div1_QG,s,SON,0.08283942062539719
MPI-ESM-1-2-HAM,div1_QG,s,OND,0.09268779325714942
MPI-ESM-1-2-HAM,div1_QG,s,NDJ,0.0840878644286596
MPI-ESM-1-2-HAM,div1_QG_123,n,DJF,0.06387332442059232
MPI-ESM-1-2-HAM,div1_QG_123,n,JFM,0.06670482670625233
MPI-ESM-1-2-HAM,div1_QG_123,n,FMA,0.05457962367391655
MPI-ESM-1-2-HAM,div1_QG_123,n,MAM,0.051434629585500644
MPI-ESM-1-2-HAM,div1_QG_123,n,AMJ,0.017428869167469038
MPI-ESM-1-2-HAM,div1_QG_123,n,MJJ,0.01794687944528691
MPI-ESM-1-2-HAM,div1_QG_123,n,JJA,-0.08719082687306967
MPI-ESM-1-2-HAM,div1_QG_123,n,JAS,-0.02810804898135241
MPI-ESM-1-2-HAM,div1_QG_123,n,ASO,-0.0062217019615484325
MPI-ESM-1-2-HAM,div1_QG_123,n,SON,0.06124954416097966
MPI-ESM-1-2-HAM,div1_QG_123,n,OND,0.08169898583719881
MPI-ESM-1-2-HAM,div1_QG_123,n,NDJ,0.055889572838490324
MPI-ESM-1-2-HAM,div1_QG_123,s,DJF,-0.014133816763204158
MPI-ESM-1-2-HAM,div1_QG_123,s,JFM,-0.03442841061042809
MPI-ESM-1-2-HAM,div1_QG_123,s,FMA,-0.034889692599145525
MPI-ESM-1-2-HAM,div1_QG_123,s,MAM,-0.02709482216580654
MPI-ESM-1-2-HAM,div1_QG_123,s,AMJ,-0.04435369089579258
MPI-ESM-1-2-HAM,div1_QG_123,s,MJJ,-0.04711137348671031
MPI-ESM-1-2-HAM,div1_QG_123,s,JJA,-0.009502051431292392
MPI-ESM-1-2-HAM,div1_QG_123,s,JAS,0.004598480251337736
MPI-ESM-1-2-HAM,div1_QG_123,s,ASO,0.003837123156625816
MPI-ESM-1-2-HAM,div1_QG_123,s,SON,-0.021929010852845147
MPI-ESM-1-2-HAM,div1_QG_123,s,OND,0.0159975829723675
MPI-ESM-1-2-HAM,div1_QG_123,s,NDJ,0.0014755503960020115
MPI-ESM-1-2-HAM,div1_QG_gt3,n,DJF,0.05694741646348454
MPI-ESM-1-2-HAM,div1_QG_gt3,n,JFM,0.08017660014491647
MPI-ESM-1-2-HAM,div1_QG_gt3,n,FMA,0.08018448357114927
MPI-ESM-1-2-HAM,div1_QG_gt3,n,MAM,0.09465977410203683
MPI-ESM-1-2-HAM,div1_QG_gt3,n,AMJ,0.08723186332293817
MPI-ESM-1-2-HAM,div1_QG_gt3,n,MJJ,0.06913068010189427
MPI-ESM-1-2-HAM,div1_QG_gt3,n,JJA,0.06562153218439104
MPI-ESM-1-2-HAM,div1_QG_gt3,n,JAS,0.14116840153144833
MPI-ESM-1-2-HAM,div1_QG_gt3,n,ASO,0.16161370043772308
MPI-ESM-1-2-HAM,div1_QG_gt3,n,SON,0.1552572234015714
MPI-ESM-1-2-HAM,div1_QG_gt3,n,OND,0.12714586905918754
MPI-ESM-1-2-HAM,div1_QG_gt3,n,NDJ,0.10939910278381065
MPI-ESM-1-2-HAM,div1_QG_gt3,s,DJF,0.0999331148092637
MPI-ESM-1-2-HAM,div1_QG_gt3,s,JFM,0.11774093860919262
MPI-ESM-1-2-HAM,div1_QG_gt3,s,FMA,0.1053561209146503
MPI-ESM-1-2-HAM,div1_QG_gt3,s,MAM,0.09269374169747262
MPI-ESM-1-2-HAM,div1_QG_gt3,s,AMJ,0.10905557269772555
MPI-ESM-1-2-HAM,div1_QG_gt3,s,MJJ,0.09259209135323386
MPI-ESM-1-2-HAM,div1_QG_gt3,s,JJA,0.07352155795089782
MPI-ESM-1-2-HAM,div1_QG_gt3,s,JAS,0.06383462076831871
MPI-ESM-1-2-HAM,div1_QG_gt3,s,ASO,0.0819681890223622
MPI-ESM-1-2-HAM,div1_QG_gt3,s,SON,0.10476843147824234
MPI-ESM-1-2-HAM,div1_QG_gt3,s,OND,0.07669021028478192
MPI-ESM-1-2-HAM,div1_QG_gt3,s,NDJ,0.08261231403265762
MPI-ESM1-2-HR,div1_QG,n,DJF,0.12038537382029348
MPI-ESM1-2-HR,div1_QG,n,JFM,0.13332669138879924
MPI-ESM1-2-HR,div1_QG,n,FMA,0.07968034918303085
MPI-ESM1-2-HR,div1_QG,n,MAM,0.057716786392896346
MPI-ESM1-2-HR,div1_QG,n,AMJ,-0.03534066640178217
MPI-ESM1-2-HR,div1_QG,n,MJJ,-0.029918402772795595
MPI-ESM1-2-HR,div1_QG,n,JJA,0.025354071194754843
MPI-ESM1-2-HR,div1_QG,n,JAS,0.07530746502715913
MPI-ESM1-2-HR,div1_QG,n,ASO,0.11826619229304344
MPI-ESM1-2-HR,div1_QG,n,SON,0.03420830123442323
MPI-ESM1-2-HR,div1_QG,n,OND,0.13172043167009498
MPI-ESM1-2-HR,div1_QG,n,NDJ,0.13085598578426194
MPI-ESM1-2-HR,div1_QG,s,DJF,0.06255967620580889
MPI-ESM1-2-HR,div1_QG,s,JFM,0.06801584597296992
MPI-ESM1-2-HR,div1_QG,s,FMA,0.0714778220787097
MPI-ESM1-2-HR,div1_QG,s,MAM,0.04693953899153464
MPI-ESM1-2-HR,div1_QG,s,AMJ,0.037942482424845506
MPI-ESM1-2-HR,div1_QG,s,MJJ,0.05788984472979258
MPI-ESM1-2-HR,div1_QG,s,JJA,0.10100640666963051
MPI-ESM1-2-HR,div1_QG,s,JAS,0.09493178241657547
MPI-ESM1-2-HR,div1_QG,s,ASO,0.12537797953327492
MPI-ESM1-2-HR,div1_QG,s,SON,0.1250097453172929
MPI-ESM1-2-HR,div1_QG,s,OND,0.10125645979600341
MPI-ESM1-2-HR,div1_QG,s,NDJ,0.06931198907517568
MPI-ESM1-2-HR,div1_QG_123,n,DJF,0.04818499830338356
MPI-ESM1-2-HR,div1_QG_123,n,JFM,0.051962032925580035
MPI-ESM1-2-HR,div1_QG_123,n,FMA,0.02654480589995299
MPI-ESM1-2-HR,div1_QG_123,n,MAM,0.02412920035479128
MPI-ESM1-2-HR,div1_QG_123,n,AMJ,-0.043737883103529565
MPI-ESM1-2-HR,div1_QG_123,n,MJJ,-0.06847981864567546
MPI-ESM1-2-HR,div1_QG_123,n,JJA,-0.053990862937929956
MPI-ESM1-2-HR,div1_QG_123,n,JAS,-0.06288047291670368
MPI-ESM1-2-HR,div1_QG_123,n,ASO,-0.05553981567332847
MPI-ESM1-2-HR,div1_QG_123,n,SON,-0.06051431553524923
MPI-ESM1-2-HR,div1_QG_123,n,OND,0.022239584327704703
MPI-ESM1-2-HR,div1_QG_123,n,NDJ,0.05461149386463149
MPI-ESM1-2-HR,div1_QG_123,s,DJF,-0.02649816826903747
MPI-ESM1-2-HR,div1_QG_123,s,JFM,-0.04169765229457954
MPI-ESM1-2-HR,div1_QG_123,s,FMA,-0.043972604650796915
MPI-ESM1-2-HR,div1_QG_123,s,MAM,-0.05047331567621046
MPI-ESM1-2-HR,div1_QG_123,s,AMJ,-0.05354133604563092
MPI-ESM1-2-HR,div1_QG_123,s,MJJ,-0.0811515498168858
MPI-ESM1-2-HR,div1_QG_123,s,JJA,-0.07097516172581006
MPI-ESM1-2-HR,div1_QG_123,s,JAS,-0.03690706464525336
MPI-ESM1-2-HR,div1_QG_123,s,ASO,-0.004203364345383009
MPI-ESM1-2-HR,div1_QG_123,s,SON,-0.005170331996605451
MPI-ESM1-2-HR,div1_QG_123,s,OND,-0.010342022342602232
MPI-ESM1-2-HR,div1_QG_123,s,NDJ,-0.022374059668093395
MPI-ESM1-2-HR,div1_QG_gt3,n,DJF,0.07220037551690994
MPI-ESM1-2-HR,div1_QG_gt3,n,JFM,0.08136465846321916
MPI-ESM1-2-HR,div1_QG_gt3,n,FMA,0.05313554328307785
MPI-ESM1-2-HR,div1_QG_gt3,n,MAM,0.033587586038105056
MPI-ESM1-2-HR,div1_QG_gt3,n,AMJ,0.00839721670174739
MPI-ESM1-2-HR,div1_QG_gt3,n,MJJ,0.03856141587287984
MPI-ESM1-2-HR,div1_QG_gt3,n,JJA,0.0793449341326848
MPI-ESM1-2-HR,div1_QG_gt3,n,JAS,0.1381879379438629
MPI-ESM1-2-HR,div1_QG_gt3,n,ASO,0.173806007966372
MPI-ESM1-2-HR,div1_QG_gt3,n,SON,0.09472261676967243
MPI-ESM1-2-HR,div1_QG_gt3,n,OND,0.10948084734239033
MPI-ESM1-2-HR,div1_QG_gt3,n,NDJ,0.07624449191963045
MPI-ESM1-2-HR,div1_QG_gt3,s,DJF,0.08905784447484635
MPI-ESM1-2-HR,div1_QG_gt3,s,JFM,0.10971349826754952
MPI-ESM1-2-HR,div1_QG_gt3,s,FMA,0.11545042672950659
MPI-ESM1-2-HR,div1_QG_gt3,s,MAM,0.0974128546677451
MPI-ESM1-2-HR,div1_QG_gt3,s,AMJ,0.09148381847047639
MPI-ESM1-2-HR,div1_QG_gt3,s,MJJ,0.13904139454667844
MPI-ESM1-2-HR,div1_QG_gt3,s,JJA,0.17198156839544063
MPI-ESM1-2-HR,div1_QG_gt3,s,JAS,0.13183884706182886
MPI-ESM1-2-HR,div1_QG_gt3,s,ASO,0.12958134387865794
MPI-ESM1-2-HR,div1_QG_gt3,s,SON,0.13018007731389836
MPI-ESM1-2-HR,div1_QG_gt3,s,OND,0.11159848213860565
MPI-ESM1-2-HR,div1_QG_gt3,s,NDJ,0.09168604874326908
MPI-ESM1-2-LR,div1_QG,n,DJF,0.13884588542976622
MPI-ESM1-2-LR,div1_QG,n,JFM,0.11732783173498723
MPI-ESM1-2-LR,div1_QG,n,FMA,0.1057185440948813
MPI-ESM1-2-LR,div1_QG,n,MAM,0.09544423241837614
MPI-ESM1-2-LR,div1_QG,n,AMJ,0.025991921722826838
MPI-ESM1-2-LR,div1_QG,n,MJJ,0.022440656076303318
MPI-ESM1-2-LR,div1_QG,n,JJA,0.06593207282789042
MPI-ESM1-2-LR,div1_QG,n,JAS,0.12702184775538813
MPI-ESM1-2-LR,div1_QG,n,ASO,0.15652132321574713
MPI-ESM1-2-LR,div1_QG,n,SON,0.13733002203861996
MPI-ESM1-2-LR,div1_QG,n,OND,0.11834614995435519
MPI-ESM1-2-LR,div1_QG,n,NDJ,0.15407394324460716
MPI-ESM1-2-LR,div1_QG,s,DJF,0.03948823157344222
MPI-ESM1-2-LR,div1_QG,s,JFM,-0.0001479446230810077
MPI-ESM1-2-LR,div1_QG,s,FMA,0.02555156340152322
MPI-ESM1-2-LR,div1_QG,s,MAM,-0.00017568494246923694
MPI-ESM1-2-LR,div1_QG,s,AMJ,0.0035425344664021217
MPI-ESM1-2-LR,div1_QG,s,MJJ,0.07037064429251018
MPI-ESM1-2-LR,div1_QG,s,JJA,0.08902504168988397
MPI-ESM1-2-LR,div1_QG,s,JAS,0.10668992687943787
MPI-ESM1-2-LR,div1_QG,s,ASO,0.1112324389178552
MPI-ESM1-2-LR,div1_QG,s,SON,0.07581277830629908
MPI-ESM1-2-LR,div1_QG,s,OND,0.06076231770047032
MPI-ESM1-2-LR,div1_QG,s,NDJ,0.0371755693225586
MPI-ESM1-2-LR,div1_QG_123,n,DJF,0.04806912038968133
MPI-ESM1-2-LR,div1_QG_123,n,JFM,0.046115224948263756
MPI-ESM1-2-LR,div1_QG_123,n,FMA,-0.0047864430284941546
MPI-ESM1-2-LR,div1_QG_123,n,MAM,-0.013133120930928645
MPI-ESM1-2-LR,div1_QG_123,n,AMJ,-0.09566644681821765
MPI-ESM1-2-LR,div1_QG_123,n,MJJ,-0.05680824191509097
MPI-ESM1-2-LR,div1_QG_123,n,JJA,0.012651633795336716
MPI-ESM1-2-LR,div1_QG_123,n,JAS,0.026160888407387922
MPI-ESM1-2-LR,div1_QG_123,n,ASO,0.022363637785729786
MPI-ESM1-2-LR,div1_QG_123,n,SON,-0.005101749427365854
MPI-ESM1-2-LR,div1_QG_123,n,OND,-0.041284598092708256
MPI-ESM1-2-LR,div1_QG_123,n,NDJ,0.01762229042320544
MPI-ESM1-2-LR,div1_QG_123,s,DJF,-0.02435958334788489
MPI-ESM1-2-LR,div1_QG_123,s,JFM,-0.048798925297758505
MPI-ESM1-2-LR,div1_QG_123,s,FMA,-0.049126497481430775
MPI-ESM1-2-LR,div1_QG_123,s,MAM,-0.030985476063325273
MPI-ESM1-2-LR,div1_QG_123,s,AMJ,-0.04296581752807272
MPI-ESM1-2-LR,div1_QG_123,s,MJJ,-0.003956516729259665
MPI-ESM1-2-LR,div1_QG_123,s,JJA,-0.04270659007808262
MPI-ESM1-2-LR,div1_QG_123,s,JAS,0.0008869713909702735
MPI-ESM1-2-LR,div1_QG_123,s,ASO,0.008662089084137972
MPI-ESM1-2-LR,div1_QG_123,s,SON,-0.010547267042024472
MPI-ESM1-2-LR,div1_QG_123,s,OND,-0.012723772451863806
MPI-ESM1-2-LR,div1_QG_123,s,NDJ,-0.026462015292927753
MPI-ESM1-2-LR,div1_QG_gt3,n,DJF,0.09077676504008486
MPI-ESM1-2-LR,div1_QG_gt3,n,JFM,0.07121260678672345
MPI-ESM1-2-LR,div1_QG_gt3,n,FMA,0.11050498712337543
MPI-ESM1-2-LR,div1_QG_gt3,n,MAM,0.10857735334930482
MPI-ESM1-2-LR,div1_QG_gt3,n,AMJ,0.12165836854104449
MPI-ESM1-2-LR,div1_QG_gt3,n,MJJ,0.07924889799139431
MPI-ESM1-2-LR,div1_QG_gt3,n,JJA,0.05328043903255371
MPI-ESM1-2-LR,div1_QG_gt3,n,JAS,0.10086095934800023
MPI-ESM1-2-LR,div1_QG_gt3,n,ASO,0.1341576854300173
MPI-ESM1-2-LR,div1_QG_gt3,n,SON,0.14243177146598582
MPI-ESM1-2-LR,div1_QG_gt3,n,OND,0.1596307480470634
MPI-ESM1-2-LR,div1_QG_gt3,n,NDJ,0.13645165282140173
MPI-ESM1-2-LR,div1_QG_gt3,s,DJF,0.06384781492132714
MPI-ESM1-2-LR,div1_QG_gt3,s,JFM,0.04865098067467752
MPI-ESM1-2-LR,div1_QG_gt3,s,FMA,0.074678060882954
MPI-ESM1-2-LR,div1_QG_gt3,s,MAM,0.030809791120856047
MPI-ESM1-2-LR,div1_QG_gt3,s,AMJ,0.04650835199447487
MPI-ESM1-2-LR,div1_QG_gt3,s,MJJ,0.07432716102176984
MPI-ESM1-2-LR,div1_QG_gt3,s,JJA,0.13173163176796662
MPI-ESM1-2-LR,div1_QG_gt3,s,JAS,0.10580295548846759
MPI-ESM1-2-LR,div1_QG_gt3,s,ASO,0.10257034983371723
MPI-ESM1-2-LR,div1_QG_gt3,s,SON,0.08636004534832355
MPI-ESM1-2-LR,div1_QG_gt3,s,OND,0.07348609015233415
MPI-ESM1-2-LR,div1_QG_gt3,s,NDJ,0.06363758461548637
MRI-ESM2-0,div1_QG,n,DJF,0.13551494711461112
MRI-ESM2-0,div1_QG,n,JFM,0.14368801864667466
MRI-ESM2-0,div1_QG,n,FMA,0.1362680321483685
MRI-ESM2-0,div1_QG,n,MAM,0.10719213791202438
MRI-ESM2-0,div1_QG,n,AMJ,0.10579826593207703
MRI-ESM2-0,div1_QG,n,MJJ,-0.09061668417440827
MRI-ESM2-0,div1_QG,n,JJA,-0.0648899639364105
MRI-ESM2-0,div1_QG,n,JAS,0.045843107351924
MRI-ESM2-0,div1_QG,n,ASO,-0.02696681243725492
MRI-ESM2-0,div1_QG,n,SON,0.046705816260206215
MRI-ESM2-0,div1_QG,n,OND,0.07997873487747033
MRI-ESM2-0,div1_QG,n,NDJ,0.1379510682281133
MRI-ESM2-0,div1_QG,s,DJF,0.06641366069442652
MRI-ESM2-0,div1_QG,s,JFM,0.06384476941315359
MRI-ESM2-0,div1_QG,s,FMA,0.04045351885765199
MRI-ESM2-0,div1_QG,s,MAM,0.0672471485902665
MRI-ESM2-0,div1_QG,s,AMJ,0.011596970674931404
MRI-ESM2-0,div1_QG,s,MJJ,0.0037040610940538812
MRI-ESM2-0,div1_QG,s,JJA,-0.02980448845615874
MRI-ESM2-0,div1_QG,s,JAS,-0.0270748182318191
MRI-ESM2-0,div1_QG,s,ASO,0.024114038189025865
MRI-ESM2-0,div1_QG,s,SON,0.07217318858822978
MRI-ESM2-0,div1_QG,s,OND,0.09240201709564273
MRI-ESM2-0,div1_QG,s,NDJ,0.08057411972528199
MRI-ESM2-0,div1_QG_123,n,DJF,0.03386638533997567
MRI-ESM2-0,div1_QG_123,n,JFM,0.033570925723968796
MRI-ESM2-0,div1_QG_123,n,FMA,0.012521943388665113
MRI-ESM2-0,div1_QG_123,n,MAM,-0.0012587929808284318
MRI-ESM2-0,div1_QG_123,n,AMJ,-0.01574712388781393
MRI-ESM2-0,div1_QG_123,n,MJJ,-0.1476953832314744
MRI-ESM2-0,div1_QG_123,n,JJA,-0.2170385236238287
MRI-ESM2-0,div1_QG_123,n,JAS,-0.027395039006283636
MRI-ESM2-0,div1_QG_123,n,ASO,-0.020330437003787755
MRI-ESM2-0,div1_QG_123,n,SON,0.02365935758946508
MRI-ESM2-0,div1_QG_123,n,OND,-0.022033015735101677
MRI-ESM2-0,div1_QG_123,n,NDJ,0.03744506708272341
MRI-ESM2-0,div1_QG_123,s,DJF,-0.01260403991199546
MRI-ESM2-0,div1_QG_123,s,JFM,-0.02484118608673002
MRI-ESM2-0,div1_QG_123,s,FMA,-0.0208674246438103
MRI-ESM2-0,div1_QG_123,s,MAM,-0.00916193609910709
MRI-ESM2-0,div1_QG_123,s,AMJ,-0.0043222837070978565
MRI-ESM2-0,div1_QG_123,s,MJJ,0.018592479379724025
MRI-ESM2-0,div1_QG_123,s,JJA,-0.027267740842678308
MRI-ESM2-0,div1_QG_123,s,JAS,-0.101674534107641
MRI-ESM2-0,div1_QG_123,s,ASO,-0.04830431692629644
MRI-ESM2-0,div1_QG_123,s,SON,-0.011563644299017744
MRI-ESM2-0,div1_QG_123,s,OND,0.0032779207482514375
MRI-ESM2-0,div1_QG_123,s,NDJ,-0.005745569704866217
MRI-ESM2-0,div1_QG_gt3,n,DJF,0.10168972546593724
MRI-ESM2-0,div1_QG_gt3,n,JFM,0.11015102952280043
MRI-ESM2-0,div1_QG_gt3,n,FMA,0.12379321718149641
MRI-ESM2-0,div1_QG_gt3,n,MAM,0.10852503232025341
MRI-ESM2-0,div1_QG_gt3,n,AMJ,0.12171395124273744
MRI-ESM2-0,div1_QG_gt3,n,MJJ,0.057436884926923115
MRI-ESM2-0,div1_QG_gt3,n,JJA,0.15320440410757571
MRI-ESM2-0,div1_QG_gt3,n,JAS,0.07284062015658173
MRI-ESM2-0,div1_QG_gt3,n,ASO,-0.006435611539861101
MRI-ESM2-0,div1_QG_gt3,n,SON,0.023318633615984383
MRI-ESM2-0,div1_QG_gt3,n,OND,0.10201628282816086
MRI-ESM2-0,div1_QG_gt3,n,NDJ,0.10047973902241132
MRI-ESM2-0,div1_QG_gt3,s,DJF,0.07905874164804957
MRI-ESM2-0,div1_QG_gt3,s,JFM,0.08869376358801201
MRI-ESM2-0,div1_QG_gt3,s,FMA,0.06128237759827568
MRI-ESM2-0,div1_QG_gt3,s,MAM,0.07640705774350576
MRI-ESM2-0,div1_QG_gt3,s,AMJ,0.01562510133347753
MRI-ESM2-0,div1_QG_gt3,s,MJJ,-0.015465498836704297
MRI-ESM2-0,div1_QG_gt3,s,JJA,-0.0030206401648259296
MRI-ESM2-0,div1_QG_gt3,s,JAS,0.07505552223080028
MRI-ESM2-0,div1_QG_gt3,s,ASO,0.07280362329593688
MRI-ESM2-0,div1_QG_gt3,s,SON,0.0841349103522678
MRI-ESM2-0,div1_QG_gt3,s,OND,0.08930066710079797
MRI-ESM2-0,div1_QG_gt3,s,NDJ,0.08636849864188333
NESM3,div1_QG,n,DJF,0.17007372589386524
NESM3,div1_QG,n,JFM,0.14625998122137063
NESM3,div1_QG,n,FMA,0.11768244564058836
NESM3,div1_QG,n,MAM,0.10516959994785836
NESM3,div1_QG,n,AMJ,0.0995023227948683
NESM3,div1_QG,n,MJJ,0.09791372649816747
NESM3,div1_QG,n,JJA,0.05292601147383548
NESM3,div1_QG,n,JAS,-0.07849285581469892
NESM3,div1_QG,n,ASO,0.01682718857793882
NESM3,div1_QG,n,SON,0.057011902948202235
NESM3,div1_QG,n,OND,0.16628644939052742
NESM3,div1_QG,n,NDJ,0.15154724130128297
NESM3,div1_QG,s,DJF,0.03588495196575341
NESM3,div1_QG,s,JFM,-0.075503432099598
NESM3,div1_QG,s,FMA,-0.24888333420929015
NESM3,div1_QG,s,MAM,-0.10016877075249728
NESM3,div1_QG,s,AMJ,0.06817258523673358
NESM3,div1_QG,s,MJJ,0.07391566024050673
NESM3,div1_QG,s,JJA,0.14965256665097962
NESM3,div1_QG,s,JAS,0.14429860484348342
NESM3,div1_QG,s,ASO,0.12326749488636882
NESM3,div1_QG,s,SON,0.07406138003486157
NESM3,div1_QG,s,OND,0.05954986086823667
NESM3,div1_QG,s,NDJ,0.045782178422939135
NESM3,div1_QG_123,n,DJF,0.05126814040266478
NESM3,div1_QG_123,n,JFM,0.025759897510865513
NESM3,div1_QG_123,n,FMA,0.023393516425980563
NESM3,div1_QG_123,n,MAM,0.014731003328669945
NESM3,div1_QG_123,n,AMJ,-0.01568451676872141
NESM3,div1_QG_123,n,MJJ,-0.04027384765843521
NESM3,div1_QG_123,n,JJA,-0.06589209717143396
NESM3,div1_QG_123,n,JAS,-0.05039860769432305
NESM3,div1_QG_123,n,ASO,-0.04808248457615677
NESM3,div1_QG_123,n,SON,-0.045108994928885315
NESM3,div1_QG_123,n,OND,0.025677133715089374
NESM3,div1_QG_123,n,NDJ,0.054091868229455414
NESM3,div1_QG_123,s,DJF,-0.04438552335186689
NESM3,div1_QG_123,s,JFM,-0.1345498992117225
NESM3,div1_QG_123,s,FMA,-0.223155547877692
NESM3,div1_QG_123,s,MAM,-0.14061569082771178
NESM3,div1_QG_123,s,AMJ,-0.01735113846568914
NESM3,div1_QG_123,s,MJJ,-0.001533844287547539
NESM3,div1_QG_123,s,JJA,-0.005411108710829083
NESM3,div1_QG_123,s,JAS,-0.009767816017077307
NESM3,div1_QG_123,s,ASO,-0.013083666831042262
NESM3,div1_QG_123,s,SON,-0.01884636977261937
NESM3,div1_QG_123,s,OND,-0.030647017145729663
NESM3,div1_QG_123,s,NDJ,-0.0344034693592328
NESM3,div1_QG_gt3,n,DJF,0.11880558549120046
NESM3,div1_QG_gt3,n,JFM,0.12050008371050512
NESM3,div1_QG_gt3,n,FMA,0.09428892921460778
NESM3,div1_QG_gt3,n,MAM,0.09043859661918842
NESM3,div1_QG_gt3,n,AMJ,0.11518683956358972
NESM3,div1_QG_gt3,n,MJJ,0.1381875741566027
NESM3,div1_QG_gt3,n,JJA,0.11881810864526945
NESM3,div1_QG_gt3,n,JAS,-0.028094248120375826
NESM3,div1_QG_gt3,n,ASO,0.06490967315409568
NESM3,div1_QG_gt3,n,SON,0.10212089787708759
NESM3,div1_QG_gt3,n,OND,0.14060931567543805
NESM3,div1_QG_gt3,n,NDJ,0.09745537307182751
NESM3,div1_QG_gt3,s,DJF,0.08027047531762029
NESM3,div1_QG_gt3,s,JFM,0.05904646711212455
NESM3,div1_QG_gt3,s,FMA,-0.025727786331598064
NESM3,div1_QG_gt3,s,MAM,0.0404469200752145
NESM3,div1_QG_gt3,s,AMJ,0.08552372370242271
NESM3,div1_QG_gt3,s,MJJ,0.07544950452805424
NESM3,div1_QG_gt3,s,JJA,0.1550636753618087
NESM3,div1_QG_gt3,s,JAS,0.1540664208605607
NESM3,div1_QG_gt3,s,ASO,0.13635116171741107
NESM3,div1_QG_gt3,s,SON,0.09290774980748091
NESM3,div1_QG_gt3,s,OND,0.09019687801396635
NESM3,div1_QG_gt3,s,NDJ,0.08018564778217195
NorESM2-LM,div1_QG,n,DJF,0.1379431266383071
NorESM2-LM,div1_QG,n,JFM,0.13734615405811865
NorESM2-LM,div1_QG,n,FMA,0.1256184594236503
NorESM2-LM,div1_QG,n,MAM,0.1740889133500323
NorESM2-LM,div1_QG,n,AMJ,0.09313645150609914
NorESM2-LM,div1_QG,n,MJJ,0.09666730500309645
NorESM2-LM,div1_QG,n,JJA,0.10248483127023256
NorESM2-LM,div1_QG,n,JAS,0.007111156962485921
NorESM2-LM,div1_QG,n,ASO,0.0817816647945976
NorESM2-LM,div1_QG,n,SON,0.09694025968971691
NorESM2-LM,div1_QG,n,OND,0.10633274854403482
NorESM2-LM,div1_QG,n,NDJ,0.14788338118900402
NorESM2-LM,div1_QG,s,DJF,0.027234674991322514
NorESM2-LM,div1_QG,s,JFM,0.038034670417792564
NorESM2-LM,div1_QG,s,FMA,0.035995002300312134
NorESM2-LM,div1_QG,s,MAM,0.017964827259764355
NorESM2-LM,div1_QG,s,AMJ,-0.028280952119111052
NorESM2-LM,div1_QG,s,MJJ,0.027209279779141598
NorESM2-LM,div1_QG,s,JJA,0.03962173847015739
NorESM2-LM,div1_QG,s,JAS,0.019318660341688804
NorESM2-LM,div1_QG,s,ASO,0.02780578954174013
NorESM2-LM,div1_QG,s,SON,0.06260936626881616
NorESM2-LM,div1_QG,s,OND,0.071598240952381
NorESM2-LM,div1_QG,s,NDJ,0.05192385341905452
NorESM2-LM,div1_QG_123,n,DJF,0.04169213346232551
NorESM2-LM,div1_QG_123,n,JFM,0.027046883549405584
NorESM2-LM,div1_QG_123,n,FMA,0.021570317776202642
NorESM2-LM,div1_QG_123,n,MAM,0.05358201586822175
